state,year,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI,NO2,O3,SO2,CO
New Hampshire,2016,8.30508474576,34.1186440678,1.23728813559,2.52542372881,4.29424594915,0.0316509661017,0.818882152542,0.208974855932
New Jersey,2000,34.6415620642,31.2580195258,21.1436541144,10.0055865922,20.5221819093,0.0202805327755,6.27791082915,0.58483976569
New Jersey,2001,38.045503792,36.744312026,21.132034632,10.2437703142,23.1205701723,0.0223878537378,5.73681150921,0.616985230769
New Jersey,2002,38.4600870827,37.9448476052,19.6806966618,9.22641509434,24.0746839536,0.0231808113208,5.42797785123,0.583847998549
New Jersey,2003,36.8396946565,31.3435114504,24.0178117048,9.58269720102,23.6989873664,0.0211607251908,6.68517011832,0.648055250636
New Jersey,2004,32.0631276901,32.4304160689,17.1463414634,8.14326647564,19.2408719527,0.0219339067432,5.60566623745,0.518082252511
New Jersey,2005,32.5011583012,36.3984555985,16.8086419753,7.28173374613,19.8568270178,0.0239235783784,4.92306931737,0.467070599228
New Jersey,2006,29.2701949861,35.1225626741,15.356545961,6.11699164345,17.4759288886,0.0244643426184,3.90790210864,0.377019303621
New Jersey,2007,30.5713281799,35.6282501757,13.9775280899,4.86516853933,18.0069375713,0.0241644891075,3.6578209733,0.286540611384
New Jersey,2008,29.8656716418,37.6156716418,12.3358208955,3.7052238806,15.715290459,0.0262596604478,3.27372114366,0.237120022388
New Jersey,2011,36.5488505747,31.1666666667,7.02586206897,6.22701149425,21.0352921523,0.0222859827586,1.95548642529,0.358829824713
New Jersey,2012,27.4850993377,35.8940397351,3.91225165563,4.61092715232,15.6091143262,0.0255785529801,1.18216606457,0.283360090232
New Jersey,2013,26.932038835,30.1234396671,2.16504854369,4.26490984743,15.236753,0.0242761220527,0.541156068655,0.277709178918
New Jersey,2014,29.0236768802,32.7005571031,2.27298050139,4.38300835655,16.0812691797,0.0236926949861,0.590643168524,0.27919156337
New Jersey,2015,27.2870748299,36.0367346939,1.1156462585,4.4843537415,15.0230801959,0.0245703877551,0.292289215646,0.284219843537
New Jersey,2016,32.1096477751429,34.3148203308786,12.7207760375914,6.65293314849715,18.9069848675071,0.0234399743466286,3.57555650221536,0.414490823967571
New Mexico,2000,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2001,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2002,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2003,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2004,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2005,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2006,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2007,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2008,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2009,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2010,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New Mexico,2011,26.4978783593,39.9575671853,0.822033898305,3.52899575672,13.406795133,0.0327168528996,0.404033633663,0.205522094767
New Mexico,2012,27.1142061281,39.7604456825,1.3426183844,3.40668523677,13.7420876323,0.0319654679666,0.646937076602,0.18437641922
New Mexico,2013,23.0181311018,44.9093444909,1.13947001395,3.3687150838,11.7707440028,0.0330605941423,0.789340518828,0.214931436541
New Mexico,2014,23.0987482615,41.3783031989,1.53443526171,3.47705146036,11.6141803352,0.0308833713491,0.535529991655,0.220872081363
New Mexico,2015,22.6619318182,40.5198863636,1.04545454545,3.63352272727,11.1827525199,0.0298499204545,0.686619964489,0.229498055398
New Mexico,2016,24.47817913378,41.30510938424,1.176802420763,3.482994052984,12.34331192464,0.03169524136242,0.6124922370474,0.2110400174578
New York,2000,36.541445271,30.8230605739,21.1380042463,8.39054197662,23.1671911775,0.0212515286929,7.18232800159,0.462469085547
New York,2001,38.9412550067,30.9296840231,22.4463729417,8.37633451957,25.0319202185,0.0209362425456,7.79553337672,0.493435948821
New York,2002,38.2178313253,34.5055421687,20.658313253,7.48747591522,23.9642148877,0.0220173624096,6.82342434699,0.44182020241
